"compiled_studies","subjectID","group","optionA","optionB","quantityA","quantityB"
"foraging","mouse10",3,"latticeball","slidingpuzzle",77.5034722222222,22.4965277777778
"foraging","mouse10",3,"treatball","slidingpuzzle",65.1122685185185,34.8877314814815
"foraging","mouse10",3,"flappuzzle","slidingpuzzle",64.3912037037037,35.6087962962963
"foraging","mouse10",3,"latticeball","flappuzzle",62.8773148148148,37.1226851851852
"housing","mouse10",3,"floorhouse","woodenangle",53.0856481481482,46.9143518518518
"housing","mouse10",3,"woodenangle_with_hole","houseball",49.5208333333333,50.4791666666667
"housing","mouse10",3,"woodenangle_with_hole","woodenangle",43.9791666666667,56.0208333333333
"housing","mouse10",3,"woodenangle","paperhouse",70.5324074074074,29.4675925925926
"housing","mouse10",3,"paperhouse","floorhouse",39.1840277777778,60.8159722222222
"housing","mouse10",3,"floorhouse","woodenangle_with_hole",29.6759259259259,70.3240740740741
"housing","mouse10",3,"paperhouse","woodenangle_with_hole",57.2719907407407,42.7280092592593
"housing","mouse10",3,"houseball","floorhouse",21.59375,78.40625
"housing","mouse10",3,"woodenangle","houseball",51.0081018518518,48.9918981481482
"housing","mouse10",3,"houseball","paperhouse",55.4768518518519,44.5231481481481
"structural","mouse11",3,"rope","mouseswing",38.6006944444444,61.3993055555556
"structural","mouse11",3,"clip_papertube","rope",49.662037037037,50.337962962963
"structural","mouse11",3,"mouseswing","clip_papertube",14.9490740740741,85.0509259259259
"structural","mouse11",3,"clip_papertube","second_plane",48.4618055555556,51.5381944444444
"structural","mouse11",3,"second_plane","rope",53.8043981481482,46.1956018518518
"structural","mouse11",3,"clip_plastictube","rope",48.1099537037037,51.8900462962963
"structural","mouse11",3,"clip_plastictube","second_plane",40.9699074074074,59.0300925925926
"structural","mouse11",3,"clip_plastictube","clip_papertube",61.9016203703703,38.0983796296297
"structural","mouse11",3,"clip_plastictube","mouseswing",79.2002314814815,20.7997685185185
"structural","mouse11",3,"second_plane","mouseswing",30.8263888888889,69.1736111111111
"foraging","mouse11",3,"treatball","latticeball",17.8136574074074,82.1863425925926
"foraging","mouse11",3,"tube_stones","flappuzzle",24.5370370370371,75.4629629629629
"foraging","mouse11",3,"flappuzzle","treatball",20.8460648148148,79.1539351851852
"foraging","mouse11",3,"tube_stones","latticeball",29,71
"foraging","mouse11",3,"tube_stones","slidingpuzzle",32.15625,67.84375
"foraging","mouse11",3,"tube_stones","treatball",46.5983796296296,53.4016203703704
"foraging","mouse11",3,"latticeball","slidingpuzzle",67.1932870370371,32.8067129629629
